PMCTS full,PMCTS Playout,MCTS full play,MCTS Playout,AB full play,MC vs PMC,PMC vs AB,MC vs AB,Playouts,Language
9.128918759,0.000600594,12.45334081,0.000849756,NA,MC,NA,NA,50,Python
9.128918759,0.000600594,12.45334081,0.000849756,NA,MC,NA,NA,50,Python
8.051826207,0.000482065,9.074674253,0.000694371,NA,MC,NA,NA,50,Python
8.051826207,0.000482065,9.074674253,0.000694371,NA,MC,NA,NA,50,Python
6.189723934,0.00042581,6.036446095,0.000561882,NA,PMC,NA,NA,50,Python
6.189723934,0.00042581,6.036446095,0.000561882,NA,MC,NA,NA,50,Python
5.258104928,0.00043683,8.108320968,0.000639352,NA,MC,NA,NA,50,Python
5.258104928,0.00043683,8.108320968,0.000639352,NA,MC,NA,NA,50,Python
6.386264842,0.000419496,6.587249369,0.000563195,NA,MC,NA,NA,50,Python
6.386264842,0.000419496,6.587249369,0.000563195,NA,MC,NA,NA,50,Python
6.386264842,0.000419496,6.587249369,0.000563195,NA,MC,NA,NA,50,Python
6.013521218,0.000431616,9.785537432,0.000601077,NA,MC,NA,NA,50,Python
6.013521218,0.000431616,9.785537432,0.000601077,NA,MC,NA,NA,50,Python
7.144649174,0.000448038,9.229429829,0.000570733,NA,PMC,NA,NA,50,Python
7.144649174,0.000448038,9.229429829,0.000570733,NA,PMC,NA,NA,50,Python
7.144649174,0.000448038,9.229429829,0.000570733,NA,PMC,NA,NA,50,Python
6.082107577,0.000419948,7.284638372,0.000599959,NA,PMC,NA,NA,50,Python
6.082107577,0.000419948,7.284638372,0.000599959,NA,PMC,NA,NA,50,Python
6.10575095,0.000395053,4.966860338,0.00056612,NA,MC,NA,NA,50,Python
6.10575095,0.000395053,4.966860338,0.00056612,NA,MC,NA,NA,50,Python
5.97757237,0.000422252,7.604580123,0.00057946,NA,MC,NA,NA,50,Python
5.97757237,0.000422252,7.604580123,0.00057946,NA,MC,NA,NA,50,Python
5.97757237,0.000422252,7.604580123,0.00057946,NA,MC,NA,NA,50,Python
5.385880383,0.000410415,7.743294741,0.000559791,NA,MC,NA,NA,50,Python
5.385880383,0.000410415,7.743294741,0.000559791,NA,MC,NA,NA,50,Python
5.385880383,0.000410415,7.743294741,0.000559791,NA,MC,NA,NA,50,Python
5.385880383,0.000410415,7.743294741,0.000559791,NA,MC,NA,NA,50,Python
5.56142211,0.000411911,6.672247745,0.000552339,NA,MC,NA,NA,50,Python
5.56142211,0.000411911,6.672247745,0.000552339,NA,MC,NA,NA,50,Python
5.56142211,0.000411911,6.672247745,0.000552339,NA,MC,NA,NA,50,Python
6.388131717,0.00044313,7.51653919,0.000621574,NA,MC,NA,NA,50,Python
6.388131717,0.00044313,7.51653919,0.000621574,NA,MC,NA,NA,50,Python
6.388131717,0.00044313,7.51653919,0.000621574,NA,MC,NA,NA,50,Python
6.388131717,0.00044313,7.51653919,0.000621574,NA,PMC,NA,NA,50,Python
11.69599737,0.000751588,14.40842107,0.000977362,NA,PMC,NA,NA,50,Python
11.69599737,0.000751588,14.40842107,0.000977362,NA,PMC,NA,NA,50,Python
8.130662417,0.000584548,NA,NA,133.2243055,NA,PMC,NA,50,Python
8.130662417,0.000584548,NA,NA,133.2243055,NA,PMC,NA,50,Python
12.54161719,0.000794512,NA,NA,10.46764477,NA,AB,NA,50,Python
12.54161719,0.000794512,NA,NA,10.46764477,NA,AB,NA,50,Python
12.81985784,0.001184753,NA,NA,34.8260849,NA,AB,NA,50,Python
12.81985784,0.001184753,NA,NA,34.8260849,NA,AB,NA,50,Python
7.616685588,0.000556584,NA,NA,15.28062751,NA,AB,NA,50,Python
7.616685588,0.000556584,NA,NA,15.28062751,NA,AB,NA,50,Python
19.25892767,0.001301128,NA,NA,26.18299712,NA,PMC,NA,50,Python
19.25892767,0.001301128,NA,NA,26.18299712,NA,PMC,NA,50,Python
13.98551555,0.000809516,NA,NA,7.346699453,NA,AB,NA,50,Python
13.98551555,0.000809516,NA,NA,7.346699453,NA,AB,NA,50,Python
13.98551555,0.000809516,NA,NA,7.346699453,NA,AB,NA,50,Python
13.98551555,0.000809516,NA,NA,7.346699453,NA,AB,NA,50,Python
6.343020735,0.000483527,NA,NA,44.94627133,NA,AB,NA,50,Python
6.343020735,0.000483527,NA,NA,44.94627133,NA,AB,NA,50,Python
7.579216774,0.000464845,NA,NA,3.162813393,NA,AB,NA,50,Python
7.579216774,0.000464845,NA,NA,3.162813393,NA,AB,NA,50,Python
6.254381609,0.000445632,NA,NA,18.33695238,NA,AB,NA,50,Python
6.254381609,0.000445632,NA,NA,18.33695238,NA,AB,NA,50,Python
6.655258131,0.000485046,NA,NA,17.76886183,NA,AB,NA,50,Python
6.655258131,0.000485046,NA,NA,17.76886183,NA,AB,NA,50,Python
6.824834774,0.000465542,NA,NA,6.398351192,NA,AB,NA,50,Python
6.824834774,0.000465542,NA,NA,6.398351192,NA,AB,NA,50,Python
6.824834774,0.000465542,NA,NA,6.398351192,NA,AB,NA,50,Python
6.702807641,0.000455424,NA,NA,7.275144513,NA,AB,NA,50,Python
6.702807641,0.000455424,NA,NA,7.275144513,NA,AB,NA,50,Python
6.12461095,0.000462915,NA,NA,7.584885907,NA,AB,NA,50,Python
6.12461095,0.000462915,NA,NA,7.584885907,NA,AB,NA,50,Python
6.12461095,0.000462915,NA,NA,7.584885907,NA,AB,NA,50,Python
6.857622523,0.000503391,NA,NA,22.11871308,NA,AB,NA,50,Python
6.857622523,0.000503391,NA,NA,22.11871308,NA,AB,NA,50,Python
7.423879798,0.000504852,NA,NA,288.5897719,NA,AB,NA,50,Python
7.423879798,0.000504852,NA,NA,28.58977189,NA,AB,NA,50,Python
5.289740825,0.000426197,NA,NA,8.883376185,NA,AB,NA,50,Python
5.289740825,0.000426197,NA,NA,8.883376185,NA,AB,NA,50,Python
8.390961234,0.000499062,NA,NA,11.03844104,NA,AB,NA,50,Python
8.390961234,0.000499062,NA,NA,11.03844104,NA,AB,NA,50,Python
7.972617372,0.000490721,NA,NA,24.49847408,NA,AB,NA,50,Python
7.972617372,0.000490721,NA,NA,24.49847408,NA,AB,NA,50,Python
6.994969516,0.000480935,NA,NA,22.15369205,NA,AB,NA,50,Python
6.994969516,0.000480935,NA,NA,22.15369205,NA,AB,NA,50,Python
7.579608854,0.000481061,NA,NA,3.889624866,NA,AB,NA,50,Python
7.579608854,0.000481061,NA,NA,3.889624866,NA,AB,NA,50,Python
7.563444248,0.000509147,NA,NA,20.69836829,NA,AB,NA,50,Python
7.563444248,0.000509147,NA,NA,20.69836829,NA,AB,NA,50,Python
NA,NA,14.26315641,0.001221648,5.555681141,NA,NA,AB,50,Python
NA,NA,14.26315641,0.001221648,5.555681141,NA,NA,AB,50,Python
NA,NA,9.535723337,0.000792871,4.223387933,NA,NA,AB,50,Python
NA,NA,9.535723337,0.000792871,4.223387933,NA,NA,AB,50,Python
NA,NA,9.145747137,0.000801816,3.859772746,NA,NA,AB,50,Python
NA,NA,9.145747137,0.000801816,3.859772746,NA,NA,AB,50,Python
NA,NA,8.293831603,0.000726837,3.43821942,NA,NA,AB,50,Python
NA,NA,8.293831603,0.000726837,3.43821942,NA,NA,AB,50,Python
NA,NA,18.29959758,0.001510721,7.384820437,NA,NA,AB,50,Python
NA,NA,18.29959758,0.001510721,7.384820437,NA,NA,AB,50,Python
NA,NA,15.63827191,0.00130039,6.873123288,NA,NA,AB,50,Python
NA,NA,15.63827191,0.00130039,6.873123288,NA,NA,AB,50,Python
NA,NA,17.58167766,0.001475434,7.152000181,NA,NA,AB,50,Python
NA,NA,17.58167766,0.001475434,7.152000181,NA,NA,AB,50,Python
NA,NA,17.75488894,0.001515016,7.523274914,NA,NA,AB,50,Python
NA,NA,17.75488894,0.001515016,7.523274914,NA,NA,AB,50,Python
NA,NA,13.96133039,0.001132379,5.121323005,NA,NA,AB,50,Python
NA,NA,13.96133039,0.001132379,5.121323005,NA,NA,MC,50,Python
NA,NA,14.06345082,0.001132269,5.483856694,NA,NA,MC,50,Python
NA,NA,14.06345082,0.001132269,5.483856694,NA,NA,MC,50,Python
NA,NA,9.169640096,0.000829429,3.605505006,NA,NA,MC,50,Python
NA,NA,9.169640096,0.000829429,3.605505006,NA,NA,MC,50,Python
NA,NA,16.32202016,0.00137639,6.597796917,NA,NA,MC,50,Python
NA,NA,16.32202016,0.00137639,6.597796917,NA,NA,AB,50,Python
NA,NA,11.63932784,0.001063388,4.702543942,NA,NA,AB,50,Python
NA,NA,11.63932784,0.001063388,4.702543942,NA,NA,AB,50,Python
NA,NA,15.43495656,0.001313059,5.91721166,NA,NA,AB,50,Python
NA,NA,15.43495656,0.001313059,5.91721166,NA,NA,AB,50,Python
NA,NA,11.21833129,0.000948823,4.867158318,NA,NA,AB,50,Python
NA,NA,11.21833129,0.000948823,4.867158318,NA,NA,AB,50,Python
NA,NA,13.63313831,0.001111532,5.343238521,NA,NA,AB,50,Python
NA,NA,13.63313831,0.001111532,5.343238521,NA,NA,AB,50,Python
NA,NA,7.096563037,0.000612833,2.954615164,NA,NA,MC,50,Python
NA,NA,7.096563037,0.000612833,2.954615164,NA,NA,AB,50,Python
NA,NA,6.159394542,0.000523643,2.577669168,NA,NA,AB,50,Python
NA,NA,6.159394542,0.000523643,25.77669168,NA,NA,AB,50,Python
NA,NA,7.991458138,0.000715469,3.097375766,NA,NA,AB,50,Python
NA,NA,7.991458138,0.000715469,3.097375766,NA,NA,MC,50,Python
NA,NA,14.65083416,0.00123384,53.61652637,NA,NA,MC,50,Python
NA,NA,14.65083416,0.00123384,5.361652637,NA,NA,MC,50,Python
1.918878692,6.47E-05,2.179656531,6.77E-05,NA,PMC,NA,NA,100,Julia
1.924808935,6.43E-05,2.118816243,6.52E-05,NA,PMC,NA,NA,100,Julia
1.793403228,6.75E-05,2.078372606,6.16E-05,NA,PMC,NA,NA,100,Julia
1.794992227,6.71E-05,2.035900946,5.99E-05,NA,PMC,NA,NA,100,Julia
1.877279438,6.45E-05,2.045406195,6.72E-05,NA,MC,NA,NA,100,Julia
1.865788681,6.41E-05,2.012497339,6.47E-05,NA,MC,NA,NA,100,Julia
2.336302715,6.53E-05,1.549805933,6.09E-05,NA,PMC,NA,NA,100,Julia
2.358150465,6.49E-05,1.575538323,5.83E-05,NA,PMC,NA,NA,100,Julia
1.90024801,6.58E-05,2.031610604,7.14E-05,NA,MC,NA,NA,100,Julia
1.905525591,6.54E-05,1.962384031,6.92E-05,NA,MC,NA,NA,100,Julia
1.741096743,6.30E-05,1.542670207,6.60E-05,NA,MC,NA,NA,100,Julia
1.740387661,6.25E-05,1.457179043,6.36E-05,NA,MC,NA,NA,100,Julia
2.376609087,6.59E-05,1.792952326,6.73E-05,NA,PMC,NA,NA,100,Julia
2.3829934,6.56E-05,1.721063348,6.53E-05,NA,PMC,NA,NA,100,Julia
2.417120753,6.38E-05,1.53475757,6.48E-05,NA,PMC,NA,NA,100,Julia
2.437519235,6.32E-05,1.466842202,6.27E-05,NA,PMC,NA,NA,100,Julia
2.400649752,6.76E-05,2.192899447,6.80E-05,NA,PMC,NA,NA,100,Julia
2.423792786,6.72E-05,2.169825392,6.63E-05,NA,PMC,NA,NA,100,Julia
2.449991786,6.68E-05,2.205241551,6.65E-05,NA,PMC,NA,NA,100,Julia
1.568012034,6.51E-05,1.320813426,6.16E-05,NA,PMC,NA,NA,100,Julia
1.542693487,6.46E-05,1.30534278,5.95E-05,NA,PMC,NA,NA,100,Julia
1.719256525,6.20E-05,1.054062384,6.12E-05,NA,PMC,NA,NA,100,Julia
1.699937894,6.14E-05,1.030984576,5.86E-05,NA,PMC,NA,NA,100,Julia
2.286239096,6.53E-05,1.749352923,6.11E-05,NA,PMC,NA,NA,100,Julia
2.30532127,6.49E-05,1.776762044,5.83E-05,NA,PMC,NA,NA,100,Julia
2.147173725,6.77E-05,2.2313412,6.74E-05,NA,PMC,NA,NA,100,Julia
2.159348914,6.73E-05,2.20834091,6.57E-05,NA,PMC,NA,NA,100,Julia
1.436327655,6.59E-05,1.525096222,6.55E-05,NA,PMC,NA,NA,100,Julia
1.425301697,6.56E-05,1.443079151,6.30E-05,NA,PMC,NA,NA,100,Julia
1.596847679,5.80E-05,1.005987332,5.27E-05,NA,PMC,NA,NA,100,Julia
1.592050332,5.73E-05,0.926592376,5.07E-05,NA,PMC,NA,NA,100,Julia
1.570184543,5.65E-05,0.90498941,5.03E-05,NA,PMC,NA,NA,100,Julia
1.825588777,6.34E-05,1.581211609,5.79E-05,NA,PMC,NA,NA,100,Julia
1.828377025,6.30E-05,1.521449442,5.60E-05,NA,PMC,NA,NA,100,Julia
2.227933004,6.57E-05,1.702254396,6.63E-05,NA,MC,NA,NA,100,Julia
2.22945559,6.53E-05,1.634017086,6.35E-05,NA,MC,NA,NA,100,Julia
1.404802237,6.33E-05,1.938211032,5.97E-05,NA,PMC,NA,NA,100,Julia
1.367113652,6.25E-05,1.87121673,5.74E-05,NA,PMC,NA,NA,100,Julia
1.696851611,6.78E-05,1.836945585,6.34E-05,NA,PMC,NA,NA,100,Julia
1.694873642,6.75E-05,1.794862147,6.11E-05,NA,PMC,NA,NA,100,Julia
2.039360696,6.59E-05,1.77108086,6.27E-05,NA,MC,NA,NA,100,Julia
2.049804764,6.55E-05,1.696034414,6.03E-05,NA,MC,NA,NA,100,Julia
2.123590271,7.47E-05,NA,NA,1.620340745,NA,AB,NA,100,Julia
2.10882558,7.42E-05,NA,NA,1.686538199,NA,AB,NA,100,Julia
2.232899266,7.38E-05,NA,NA,1.078802882,NA,AB,NA,100,Julia
2.238735225,7.32E-05,NA,NA,1.106058615,NA,AB,NA,100,Julia
1.865122437,7.08E-05,NA,NA,2.828850031,NA,PMC,NA,100,Julia
1.841363333,7.01E-05,NA,NA,2.926396584,NA,PMC,NA,100,Julia
1.800031534,6.95E-05,NA,NA,3.030355811,NA,PMC,NA,100,Julia
1.987718475,6.82E-05,NA,NA,3.760545007,NA,AB,NA,100,Julia
1.986755209,6.75E-05,NA,NA,3.780817134,NA,AB,NA,100,Julia
1.863695877,7.17E-05,NA,NA,1.544959422,NA,AB,NA,100,Julia
1.859904219,7.12E-05,NA,NA,1.598438237,NA,AB,NA,100,Julia
1.9454348,7.45E-05,NA,NA,30.1244926,NA,AB,NA,100,Julia
1.921412945,7.39E-05,NA,NA,31.19977806,NA,AB,NA,100,Julia
2.193786502,7.22E-05,NA,NA,16.91767732,NA,PMC,NA,100,Julia
2.201388377,7.16E-05,NA,NA,1.748644993,NA,PMC,NA,100,Julia
2.192195902,7.10E-05,NA,NA,1.809658936,NA,PMC,NA,100,Julia
2.273996677,7.03E-05,NA,NA,8.410231985,NA,PMC,NA,100,Julia
2.263740716,6.96E-05,NA,NA,8.699085457,NA,AB,NA,100,Julia
2.29499501,7.17E-05,NA,NA,2.595431722,NA,AB,NA,100,Julia
2.281054108,7.09E-05,NA,NA,2.682285224,NA,AB,NA,100,Julia
1.907142511,6.81E-05,NA,NA,9.356828394,NA,AB,NA,100,Julia
1.8832176,6.73E-05,NA,NA,9.634459019,NA,AB,NA,100,Julia
1.91969817,7.18E-05,NA,NA,5.773058828,NA,AB,NA,100,Julia
1.897325825,7.12E-05,NA,NA,5.971571289,NA,AB,NA,100,Julia
1.877978701,7.06E-05,NA,NA,6.182552278,NA,AB,NA,100,Julia
2.023087629,7.12E-05,NA,NA,18.05012267,NA,AB,NA,100,Julia
2.00673921,7.07E-05,NA,NA,18.66661651,NA,AB,NA,100,Julia
2.590018025,7.36E-05,NA,NA,6.115608726,NA,AB,NA,100,Julia
2.594139435,7.31E-05,NA,NA,6.335670242,NA,AB,NA,100,Julia
1.853018139,7.00E-05,NA,NA,8.598358557,NA,AB,NA,100,Julia
1.848698369,6.94E-05,NA,NA,8.903715559,NA,AB,NA,100,Julia
2.352849837,8.01E-05,NA,NA,5.072476042,NA,PMC,NA,100,Julia
2.253865642,7.66E-05,NA,NA,5.24956056,NA,PMC,NA,100,Julia
3.051526759,8.80E-05,NA,NA,8.237586133,NA,AB,NA,100,Julia
3.001700684,8.56E-05,NA,NA,8.521429407,NA,AB,NA,100,Julia
2.928353722,8.32E-05,NA,NA,8.824286827,NA,AB,NA,100,Julia
2.853052502,8.05E-05,NA,NA,9.150890112,NA,AB,NA,100,Julia
2.122871229,8.91E-05,NA,NA,30.97383786,NA,AB,NA,100,Julia
2.104619132,8.82E-05,NA,NA,32.04024772,NA,AB,NA,100,Julia
1.997423695,8.73E-05,NA,NA,33.16574939,NA,AB,NA,100,Julia
1.971000023,8.68E-05,NA,NA,34.22213993,NA,AB,NA,100,Julia
2.519436317,8.19E-05,NA,NA,47.23591493,NA,AB,NA,100,Julia
2.529327763,8.20E-05,NA,NA,48.86364371,NA,AB,NA,100,Julia
2.506276791,8.20E-05,NA,NA,50.60163822,NA,AB,NA,100,Julia
3.339062214,0.000124039,NA,NA,29.04337521,NA,PMC,NA,100,Julia
3.288772645,0.000120988,NA,NA,3.006190334,NA,PMC,NA,100,Julia
3.803127187,0.000112548,NA,NA,2.947302259,NA,PMC,NA,100,Julia
3.795472869,0.000111504,NA,NA,3.051500951,NA,PMC,NA,100,Julia
3.759034679,0.000110277,NA,NA,31.6226063,NA,AB,NA,100,Julia
NA,NA,2.368926961,9.48E-05,7.717143864,NA,NA,AB,100,Julia
NA,NA,2.312338216,9.27E-05,7.992650083,NA,NA,AB,100,Julia
NA,NA,3.840425574,0.00016256,14.50905059,NA,NA,AB,100,Julia
NA,NA,3.67347828,0.000156135,15.02683439,NA,NA,AB,100,Julia
NA,NA,2.214615625,9.10E-05,7.447946458,NA,NA,AB,100,Julia
NA,NA,2.153056281,8.87E-05,7.713762496,NA,NA,AB,100,Julia
NA,NA,2.105401204,8.35E-05,6.135246022,NA,NA,AB,100,Julia
NA,NA,2.055606936,8.16E-05,63.54215605,NA,NA,AB,100,Julia
NA,NA,1.907357841,7.67E-05,5.536636706,NA,NA,AB,100,Julia
NA,NA,1.832123859,7.38E-05,5.734195062,NA,NA,AB,100,Julia
NA,NA,1.916606097,7.69E-05,5.402233954,NA,NA,AB,100,Julia
NA,NA,1.843941995,7.42E-05,5.594885256,NA,NA,AB,100,Julia
NA,NA,1.821067769,7.38E-05,5.436372477,NA,NA,AB,100,Julia
NA,NA,1.747595591,7.10E-05,5.630347141,NA,NA,MC,100,Julia
NA,NA,1.932514857,7.76E-05,5.4936782,NA,NA,MC,100,Julia
NA,NA,1.862789622,7.49E-05,5.689559553,NA,NA,MC,100,Julia
NA,NA,1.869464167,7.51E-05,5.370007581,NA,NA,MC,100,Julia
NA,NA,1.814314093,7.30E-05,5.561686558,NA,NA,MC,100,Julia
NA,NA,1.861496062,7.51E-05,5.390827401,NA,NA,AB,100,Julia
NA,NA,1.783323458,7.21E-05,5.58307113,NA,NA,AB,100,Julia
NA,NA,1.878005307,7.50E-05,5.402985441,NA,NA,AB,100,Julia
NA,NA,1.82853823,7.31E-05,5.595807203,NA,NA,AB,100,Julia
NA,NA,1.950055772,7.85E-05,5.608501278,NA,NA,AB,100,Julia
NA,NA,1.872738923,7.56E-05,5.808622897,NA,NA,AB,100,Julia
NA,NA,1.949927749,7.81E-05,5.555946663,NA,NA,AB,100,Julia
NA,NA,1.8721795,7.51E-05,5.754159161,NA,NA,AB,100,Julia
NA,NA,1.988222385,8.06E-05,5.656735987,NA,NA,AB,100,Julia
NA,NA,1.926188861,7.81E-05,5.858548045,NA,NA,AB,100,Julia
NA,NA,1.855591396,7.51E-05,5.480779146,NA,NA,MC,100,Julia
NA,NA,1.798690949,7.30E-05,5.676343441,NA,NA,AB,100,Julia
NA,NA,1.890264741,7.67E-05,5.498315803,NA,NA,AB,100,Julia
NA,NA,1.817463364,7.39E-05,5.694541293,NA,NA,AB,100,Julia
NA,NA,2.069377472,8.03E-05,6.760422296,NA,NA,AB,100,Julia
NA,NA,2.004536816,7.77E-05,7.001758822,NA,NA,AB,100,Julia
NA,NA,1.918650191,7.81E-05,5.579508847,NA,NA,AB,100,Julia
NA,NA,1.838837819,7.50E-05,5.778670004,NA,NA,MC,100,Julia
NA,NA,1.942111377,7.81E-05,5.46949306,NA,NA,MC,100,Julia
NA,NA,1.866614027,7.52E-05,5.664501786,NA,NA,MC,100,Julia
NA,NA,1.619680791,6.46E-05,5.161942112,NA,NA,AB,100,Julia
NA,NA,1.5649001,6.24E-05,5.346115206,NA,NA,AB,100,Julia
13.90473828,0.000485173,42.09443169,0.001421819,80.29343819,PMC,NA,NA,100,Python
13.90473828,0.000485173,42.09443169,0.001421819,80.29343819,PMC,NA,NA,100,Python
13.55724021,0.000388052,36.53325574,0.001264797,78.09624494,PMC,NA,NA,100,Python
13.55724021,0.000388052,36.53325574,0.001264797,78.09624494,PMC,NA,NA,100,Python
14.34311151,0.000386488,37.25724988,0.001204399,68.11895968,MC,NA,NA,100,Python
14.34311151,0.000386488,37.25724988,0.001204399,68.11895968,MC,NA,NA,100,Python
14.34311151,0.000386488,19.10218008,0.000670517,68.11895968,PMC,NA,NA,100,Python
15.38620943,0.000363713,19.10218008,0.000670517,12.24404954,PMC,NA,NA,100,Python
15.38620943,0.000363713,19.45333619,0.000672853,12.24404954,MC,NA,NA,100,Python
12.74908864,0.000378729,19.45333619,0.000672853,14.83242518,MC,NA,NA,100,Python
12.74908864,0.000378729,18.83982525,0.000642738,14.83242518,PMC,NA,NA,100,Python
10.65139939,0.000367881,18.83982525,0.000642738,31.6421723,PMC,NA,NA,100,Python
10.65139939,0.000367881,17.26503684,0.000600573,31.6421723,PMC,NA,NA,100,Python
10.69841371,0.000383173,17.26503684,0.000600573,93.50087903,PMC,NA,NA,100,Python
10.69841371,0.000383173,16.62866051,0.000577056,93.50087903,PMC,NA,NA,100,Python
11.76215274,0.000373592,16.62866051,0.000577056,21.01202893,PMC,NA,NA,100,Python
11.76215274,0.000373592,16.95565442,0.000592263,21.01202893,MC,NA,NA,100,Python
7.916611457,0.000370694,16.95565442,0.000592263,60.32919473,MC,NA,NA,100,Python
7.916611457,0.000370694,16.80595259,0.000589881,60.32919473,MC,NA,NA,100,Python
15.82862727,0.000381281,16.80595259,0.000589881,16.98686968,MC,NA,NA,100,Python
15.82862727,0.000381281,17.25410531,0.000602897,16.98686968,MC,NA,NA,100,Python
14.81152357,0.000377034,17.25410531,0.000602897,23.07393312,PMC,NA,NA,100,Python
14.81152357,0.000377034,17.82611326,0.000618169,23.07393312,PMC,NA,NA,100,Python
9.79899327,0.000352599,17.82611326,0.000618169,14.01724785,PMC,NA,NA,100,Python
9.79899327,0.000352599,17.20480913,0.000603089,14.01724785,PMC,NA,NA,100,Python
9.435889614,0.000377452,17.20480913,0.000603089,58.63722339,PMC,NA,NA,100,Python
9.435889614,0.000377452,17.39499981,0.00060915,58.63722339,PMC,NA,NA,100,Python
12.11606033,0.000353473,17.39499981,0.00060915,26.68683826,PMC,NA,NA,100,Python
12.11606033,0.000353473,17.22111193,0.000603692,26.68683826,PMC,NA,NA,100,Python
16.70232629,0.000419699,17.22111193,0.000603692,20.92651845,PMC,NA,NA,100,Python
16.70232629,0.000419699,17.18728474,0.000602972,20.92651845,PMC,NA,NA,100,Python
18.23187304,0.000528795,17.18728474,0.000602972,54.31721284,PMC,NA,NA,100,Python
18.23187304,0.000528795,17.57481375,0.000611257,54.31721284,PMC,NA,NA,100,Python
15.41727807,0.000431965,17.57481375,0.000611257,10.18638415,PMC,NA,NA,100,Python
15.41727807,0.000431965,17.23805633,0.000597847,10.18638415,MC,NA,NA,100,Python
19.94324393,0.000657882,17.23805633,0.000597847,30.20151679,MC,NA,NA,100,Python
19.94324393,0.000657882,17.13823083,0.000598359,30.20151679,MC,NA,NA,100,Python
12.4006377,0.000475996,17.13823083,0.000598359,7.129200101,MC,NA,NA,100,Python
12.4006377,0.000475996,17.72057608,0.000608671,7.129200101,PMC,NA,NA,100,Python
40.54448238,0.001152767,17.72057608,0.000608671,102.5105652,PMC,NA,NA,100,Python
40.54448238,0.001152767,NA,NA,102.5105652,NA,PMC,NA,100,Python
13.90473828,0.000485173,NA,NA,80.29343819,NA,AB,NA,100,Python
13.90473828,0.000485173,NA,NA,80.29343819,NA,AB,NA,100,Python
13.55724021,0.000388052,NA,NA,78.09624494,NA,AB,NA,100,Python
13.55724021,0.000388052,NA,NA,78.09624494,NA,PMC,NA,100,Python
14.34311151,0.000386488,NA,NA,68.11895968,NA,PMC,NA,100,Python
14.34311151,0.000386488,NA,NA,68.11895968,NA,PMC,NA,100,Python
14.34311151,0.000386488,NA,NA,68.11895968,NA,PMC,NA,100,Python
15.38620943,0.000363713,NA,NA,12.24404954,NA,AB,NA,100,Python
15.38620943,0.000363713,NA,NA,12.24404954,NA,AB,NA,100,Python
12.74908864,0.000378729,NA,NA,14.83242518,NA,AB,NA,100,Python
12.74908864,0.000378729,NA,NA,14.83242518,NA,AB,NA,100,Python
10.65139939,0.000367881,NA,NA,31.6421723,NA,AB,NA,100,Python
10.65139939,0.000367881,NA,NA,31.6421723,NA,AB,NA,100,Python
10.69841371,0.000383173,NA,NA,93.50087903,NA,PMC,NA,100,Python
10.69841371,0.000383173,NA,NA,93.50087903,NA,PMC,NA,100,Python
11.76215274,0.000373592,NA,NA,21.01202893,NA,PMC,NA,100,Python
11.76215274,0.000373592,NA,NA,21.01202893,NA,PMC,NA,100,Python
7.916611457,0.000370694,NA,NA,60.32919473,NA,AB,NA,100,Python
7.916611457,0.000370694,NA,NA,60.32919473,NA,AB,NA,100,Python
15.82862727,0.000381281,NA,NA,16.98686968,NA,AB,NA,100,Python
15.82862727,0.000381281,NA,NA,16.98686968,NA,AB,NA,100,Python
14.81152357,0.000377034,NA,NA,23.07393312,NA,AB,NA,100,Python
14.81152357,0.000377034,NA,NA,23.07393312,NA,AB,NA,100,Python
9.79899327,0.000352599,NA,NA,14.01724785,NA,AB,NA,100,Python
9.79899327,0.000352599,NA,NA,14.01724785,NA,AB,NA,100,Python
9.435889614,0.000377452,NA,NA,58.63722339,NA,PMC,NA,100,Python
9.435889614,0.000377452,NA,NA,58.63722339,NA,PMC,NA,100,Python
12.11606033,0.000353473,NA,NA,26.68683826,NA,PMC,NA,100,Python
12.11606033,0.000353473,NA,NA,26.68683826,NA,PMC,NA,100,Python
16.70232629,0.000419699,NA,NA,20.92651845,NA,AB,NA,100,Python
16.70232629,0.000419699,NA,NA,20.92651845,NA,AB,NA,100,Python
18.23187304,0.000528795,NA,NA,54.31721284,NA,AB,NA,100,Python
18.23187304,0.000528795,NA,NA,54.31721284,NA,AB,NA,100,Python
15.41727807,0.000431965,NA,NA,10.18638415,NA,AB,NA,100,Python
15.41727807,0.000431965,NA,NA,10.18638415,NA,AB,NA,100,Python
19.94324393,0.000657882,NA,NA,30.20151679,NA,PMC,NA,100,Python
19.94324393,0.000657882,NA,NA,30.20151679,NA,PMC,NA,100,Python
12.4006377,0.000475996,NA,NA,7.129200101,NA,AB,NA,100,Python
12.4006377,0.000475996,NA,NA,7.129200101,NA,AB,NA,100,Python
40.54448238,0.001152767,NA,NA,102.5105652,NA,PMC,NA,100,Python
40.54448238,0.001152767,NA,NA,102.5105652,NA,PMC,NA,100,Python
NA,NA,42.09443169,0.001421819,36.311859,NA,NA,AB,100,Python
NA,NA,42.09443169,0.001421819,36.311859,NA,NA,MC,100,Python
NA,NA,36.53325574,0.001264797,28.74448231,NA,NA,AB,100,Python
NA,NA,36.53325574,0.001264797,28.74448231,NA,NA,AB,100,Python
NA,NA,37.25724988,0.001204399,27.33959263,NA,NA,AB,100,Python
NA,NA,37.25724988,0.001204399,27.33959263,NA,NA,MC,100,Python
NA,NA,19.10218008,0.000670517,14.13321383,NA,NA,MC,100,Python
NA,NA,19.10218008,0.000670517,14.13321383,NA,NA,AB,100,Python
